episode_return
4.297520652918829910e+03
4.256123855675977211e+03
4.282379783393658727e+03
4.263593981799581343e+03
4.288924244812807046e+03
4.287756175971882840e+03
4.291738660469987735e+03
4.287943785366654083e+03
4.223245504548263852e+03
4.290539027021397487e+03
4.259456198380646128e+03
4.264819252459876225e+03
4.266727438114919096e+03
4.301317802678614498e+03
4.218019670767446769e+03
4.319175636749036130e+03
4.354153078817940695e+03
4.344856472872951599e+03
4.186526311299408007e+03
4.335523900994339783e+03
4.399076008586177522e+03
4.296564535824465565e+03
4.364582826693261268e+03
4.322567521578579544e+03
4.334208470333148398e+03
4.303764980132222263e+03
4.325993794854976841e+03
2.239008457787402222e+03
4.249935544044844391e+03
4.303019661526224809e+03
1.586874210183488231e+03
4.303015505105868215e+03
4.291773227775240230e+03
4.325406766942908689e+03
4.264310258111022449e+03
4.283502823738249390e+03
4.378133933975541368e+03
4.062374767490847262e+03
4.290568759201596549e+03
4.333456964181932562e+03
4.207836081844172440e+03
4.263048784670548230e+03
4.305877810702081661e+03
2.728668146368635007e+03
4.224107980990965189e+03
3.386226162052058498e+03
4.281397530994772751e+03
4.341649165502141841e+03
4.290268056213758427e+03
4.277061327911790613e+03
4.251889903306500855e+03
4.416544694629796140e+03
4.369882160977498643e+03
4.248508199863814298e+03
4.251385573364284937e+03
4.337179004012019504e+03
4.281771313231918612e+03
4.318242860347992973e+03
4.341315689910393303e+03
4.228763452603547194e+03
4.260073374421686822e+03
4.221098708196254847e+03
4.320997660706051647e+03
4.284758277171337795e+03
4.342284686256681198e+03
4.304850707803420846e+03
4.276090350522147673e+03
4.320059702637580813e+03
2.917900613639745188e+03
4.328100254628806397e+03
4.330587607282852332e+03
4.301758310096495734e+03
4.268426274533533615e+03
4.237686738478600091e+03
4.334299055587920520e+03
4.293958099419517566e+03
4.328910428290917480e+03
4.334651819934028936e+03
4.336016097662462926e+03
4.294931501500086597e+03
4.362314392217605018e+03
4.321632769709161948e+03
4.300624582334025945e+03
4.199416730314964298e+03
4.300658483033329503e+03
4.324276662505008062e+03
4.306682118804534184e+03
4.315422517270577373e+03
4.318342819472582050e+03
4.274219532800115303e+03
4.235281063248697137e+03
4.430081658634153428e+03
4.293399042871218626e+03
4.245929741857331464e+03
4.309525334574858789e+03
4.259851633643987952e+03
4.263262582793551701e+03
4.324323141745598150e+03
4.274354074139057047e+03
4.312249012426134868e+03
4.194746795113172993e+03
3.332230324869499782e+03
4.321215185539436789e+03
4.351355357895099587e+03
4.270135804216581164e+03
4.346207067838067815e+03
4.235262418732411788e+03
4.294235659632889110e+03
4.332542855530563429e+03
4.340694708491252641e+03
4.384335589878817700e+03
4.391518494679703508e+03
4.373727641481941646e+03
4.243446873090885674e+03
4.311840899752961377e+03
4.258932291962838462e+03
4.260467461447680762e+03
4.256270285199616410e+03
4.275909146873512327e+03
4.237855873629337111e+03
4.219676999580487973e+03
2.370941248260071916e+03
4.368613285553843525e+03
4.245166085651466346e+03
4.334139799183195464e+03
4.261898795456352673e+03
4.216303057831868500e+03
4.320186690453759184e+03
4.339355692236648792e+03
4.342870500336193800e+03
4.271110090420550478e+03
4.277949301917932644e+03
4.292704052996905375e+03
4.206102410838902870e+03
4.273946748263355403e+03
4.260213063519280695e+03
4.350335801879210521e+03
4.271323775812038548e+03
4.217483534158850489e+03
4.307662359820081292e+03
4.359612282049295573e+03
4.316369082105286907e+03
4.218092630323350022e+03
4.299358930595403763e+03
4.269614230335550928e+03
4.235151209300634036e+03
4.257754022674876069e+03
4.333574759258866834e+03
4.357306290962702406e+03
4.315984459519746451e+03
4.362574708356207339e+03
4.182186919071442389e+03
4.243459980700561573e+03
4.219898088407310752e+03
4.180054846884981089e+03
4.206911145970736470e+03
4.389057285697751468e+03
4.279592708698242859e+03
4.310123669789323685e+03
2.547208099130007213e+03
4.235276730456245787e+03
4.279834770405947893e+03
