episode_return
3.394400611526656576e+03
5.195543324260706868e+02
9.248516861229152255e+02
1.054436480458221467e+03
1.942763405611670350e+03
9.900579846414563008e+02
5.631926009098534678e+02
2.503010877092231112e+03
4.976121048330895178e+02
1.642370695907615982e+03
9.134080613656815331e+02
1.235023840741182312e+03
9.288946528042542923e+02
1.772583632449677452e+03
5.741666109716042001e+02
1.408021452097359088e+03
6.616664386661281014e+02
1.355024198697205975e+03
5.971301653808606034e+02
6.429288669670141871e+02
5.755914892416355997e+02
7.035543021098650343e+02
3.377449138735092674e+03
2.841824243999845294e+03
1.546701752176108812e+03
5.134588114786071174e+02
5.212628191047374457e+02
8.585638772316797258e+02
8.047796490336819488e+02
6.445658687532219346e+02
6.260813754916913467e+02
9.006273158486725379e+02
5.957202283525506346e+02
6.408178403177711289e+02
7.995598441933901768e+02
6.244340054107428841e+02
3.424225677845945938e+03
8.156391116420161325e+02
5.029529363396323447e+02
9.876388764593702945e+02
9.258325432890721913e+02
5.236557826289731565e+02
7.132757179793951536e+02
7.990385993331032068e+02
1.056985393517236844e+03
5.876806186934111338e+02
5.275770265408825708e+02
1.066945450793086138e+03
9.618533894785587108e+02
9.478586127350158677e+02
3.483931410513163883e+03
3.397631681050891075e+03
1.854636505421527772e+03
1.266376561019129667e+03
3.409642911230915161e+03
5.227379383130437418e+02
9.244952976651724157e+02
6.836980509703538473e+02
1.146809542712296889e+03
9.162060245522809510e+02
1.088054862930066747e+03
5.271160829164556390e+02
2.729375500153822031e+03
8.515902432687576038e+02
6.023307251536792819e+02
8.845875944613690081e+02
9.635715341542392025e+02
2.441125374206764263e+03
9.277406616185872963e+02
8.772211268679922114e+02
1.320159581777361609e+03
9.309384500015830781e+02
5.745733916285546456e+02
9.544101888608316813e+02
8.473543253269642719e+02
5.771742706614624012e+02
5.209060097116584984e+02
5.140295544122251385e+02
3.312176366053030051e+03
3.399504806459760857e+03
6.648120338159665152e+02
9.059171335405715126e+02
9.170419418661419968e+02
3.397668500539914021e+03
3.419251658456458244e+03
5.789081160746546857e+02
3.424600699659688871e+03
9.809429421793469146e+02
6.046977510572273786e+02
7.967450316364835317e+02
7.099758951213788123e+02
1.096838003023501415e+03
5.336763692645394030e+02
2.053826661676148888e+03
9.638734155696663493e+02
5.582330873954346089e+02
7.723330735179080193e+02
6.727413962016863707e+02
1.020714925336171973e+03
9.574342062014738985e+02
9.336371029820537615e+02
6.694379907719010134e+02
9.427131312747206948e+02
6.226157110911565269e+02
3.356655963358735789e+03
1.128572842109735120e+03
1.029330103999447374e+03
5.342179999758503754e+02
2.149668633387337195e+03
8.863054452595661132e+02
4.990040713030842312e+02
5.220344025421088645e+02
1.030835119596969207e+03
3.366431373385591087e+03
7.503997058219895280e+02
3.514307704676828052e+03
1.000262714350026272e+03
5.505192007428214538e+02
6.225037528715010922e+02
3.354862745386254574e+03
5.858613593028774176e+02
2.346716497778068970e+03
9.593350624703390395e+02
3.327818226374211918e+03
3.344602181762313194e+03
6.008136312640421011e+02
9.520703434176155042e+02
5.187477273920299012e+02
1.009972423550497524e+03
5.049584683851519458e+02
3.472065588979234235e+03
6.967698874465368135e+02
5.910380010364643795e+02
9.666029297835981424e+02
9.213044276221720565e+02
9.639551223376104190e+02
5.985000836501502590e+02
5.753672491024132114e+02
9.597972317800725932e+02
6.512652753576411442e+02
2.435082480079001471e+03
8.469186671439334759e+02
3.294556232918013848e+03
5.076049798459333715e+02
9.278648813893405531e+02
9.042108102479002127e+02
6.827857302502785615e+02
1.664255367557545696e+03
9.045110578906338787e+02
