Wall time,Step,Value
1762447432.8648143,360,0.0
1762447432.90431,600,0.0
1762447432.9356601,792,0.0
1762447432.9789658,1056,0.0
1762447433.0183225,1296,0.0
1762447433.0393968,1416,0.0
1762447433.0870059,1704,0.0
1762447433.1193132,1896,0.0
1762447433.1817963,2256,0.0
1762447433.2069685,2400,0.0
1762447433.2572353,2688,0.0
1762447433.2828526,2832,0.0
1762447433.3269722,3048,0.0
1762447433.3605392,3240,0.0
1762447433.404592,3504,0.0
1762447433.4360025,3696,0.0
1762447433.460588,3840,0.0
1762447433.5002563,4080,0.0
1762447433.5363567,4296,0.0
1762447433.5720894,4512,0.0
1762447433.608042,4728,0.0
1762447433.6476078,4968,0.0
1762447433.679654,5160,0.0
1762447433.7113223,5352,0.0
1762447433.747445,5568,0.0
1762447433.7675095,5688,0.0
1762447433.8119283,5952,0.0
1762447433.8601327,6240,0.0
1762447433.9003792,6480,0.0
1762447433.928735,6648,0.0
1762447433.9844494,6984,0.0
1762447434.0207484,7200,0.0
1762447434.0456092,7344,0.0
1762447434.0815337,7560,0.0
1762447434.1225429,7800,0.0
1762447434.1620815,8040,0.0
1762447434.1820471,8160,0.0
1762447434.2223327,8400,0.0
1762447434.2617872,8616,0.0
1762447434.2975416,8832,0.0
1762447434.3379564,9072,0.0
1762447434.38152,9336,0.0
1762447434.4062984,9480,0.0
1762447434.4430573,9696,0.0
1762447434.4787295,9912,0.0
1762447434.9627361,10104,0.0
1762447435.1476598,10296,0.0
1762447435.356656,10536,0.0
1762447435.5386899,10752,0.0
1762447435.7727118,11040,0.0
1762447435.9620554,11280,0.0
1762447436.2504854,11640,0.0
1762447436.4220374,11856,0.0
1762447436.6514277,12144,0.0
1762447436.916878,12480,0.0
1762447437.1509228,12768,0.0
1762447437.3817997,13056,0.0
1762447437.5909274,13320,0.0
1762447437.8194668,13608,0.0
1762447438.0067348,13824,0.0
1762447438.1544204,14016,0.0
1762447438.2849572,14184,0.0
1762447438.4559872,14400,0.0
1762447438.5791636,14544,0.0
1762447438.7668433,14784,0.0
1762447438.8591535,14904,0.0
1762447439.0449803,15144,0.0
1762447439.1974728,15336,0.0
1762447439.3364751,15504,0.0
1762447439.5371943,15768,0.0
1762447439.6116102,15864,0.0
1762447439.78186,16080,0.0
1762447439.9258506,16248,0.0
1762447440.1097429,16488,0.0
1762447440.256305,16680,0.0
1762447440.3723702,16824,0.0
1762447440.5539548,17040,0.0
1762447440.720192,17256,0.0
1762447440.8710933,17448,0.0
1762447441.1006775,17736,0.0
1762447441.2652743,17928,0.0
1762447441.620989,18384,0.0
1762447443.0611892,20208,0.0
1762447443.514587,20784,0.0
1762447443.9159749,21288,0.0
1762447444.2827227,21768,0.0
1762447444.6258194,22200,0.0
1762447445.0381048,22728,0.0
1762447445.3037655,23064,0.0
1762447445.8548214,23784,0.0
1762447446.247725,24288,0.0
1762447447.0323074,25296,0.0
1762447447.4905736,25872,0.0
1762447448.394807,27024,0.0
1762447448.7933033,27528,0.0
1762447449.0811079,27888,0.0
1762447450.0264452,29088,0.0
1762447450.4240787,29592,0.0
1762447451.1352906,30504,0.0
1762447451.6820598,31200,0.0
1762447452.1998415,31848,0.0
1762447452.9778917,32808,0.0
1762447453.470833,33480,0.0
1762447454.412976,34680,0.0
1762447454.7979474,35160,0.0
1762447455.5682485,36120,0.0
1762447456.2189496,36912,0.0
1762447456.8650312,37704,0.0
1762447458.014633,39144,0.0
1762447458.5087943,39768,0.0
1762447459.4465733,40968,0.0
1762447460.118744,41832,0.0
1762447461.0432518,42960,0.0
1762447461.7901585,43872,0.0
1762447462.7714756,45120,0.0
1762447463.4971144,46032,0.0
1762447464.625626,47424,0.0
1762447465.839734,49032,0.0
1762447467.329649,50928,0.0
1762447468.0013921,51768,0.0
1762447470.006814,54384,0.0
1762447472.7342336,57768,0.0
1762447475.5190153,61200,0.0
1762447480.8527007,67776,0.0
1762447487.1867466,75552,3.0
1762447490.5739083,79704,7.0
1762447492.2845464,81792,10.0
1762447494.18576,84144,12.0
1762447495.736052,86016,13.0
1762447497.6362765,88320,14.0
1762447499.596259,90744,14.0
1762447501.835594,93552,14.0
1762447504.0893955,96384,14.0
1762447506.0977042,98832,14.0
1762447507.980323,101136,14.0
1762447509.697801,103224,14.0
1762447512.4421184,106632,14.0
1762447514.4955468,109200,15.0
1762447515.871525,110976,15.0
1762447517.6194634,113160,15.0
1762447519.0293856,114912,15.0
1762447520.3605235,116568,15.0
1762447521.3448832,117792,15.0
1762447522.8010483,119592,15.0
1762447523.473736,120432,15.0
1762447524.4159167,121608,15.0
1762447525.0958202,122448,15.0
1762447525.9031532,123456,15.0
1762447526.802602,124560,15.0
1762447527.411306,125376,15.0
1762447528.1077332,126432,15.0
1762447528.6849542,127128,16.0
1762447529.762923,128472,16.0
1762447530.333917,129192,17.0
1762447531.3337076,130392,17.0
1762447533.1816716,132672,17.0
1762447534.844712,134736,17.0
1762447536.9635122,137328,17.0
1762447539.3061647,140208,17.0
1762447550.1819556,153408,18.0
1762447556.1055286,160632,28.0
1762447561.237012,166944,37.0
1762447565.337703,171960,40.0
1762447571.8077755,179904,42.0
1762447574.3517764,183096,46.0
1762447576.2677505,185424,47.0
1762447578.2731771,187920,48.0
1762447580.2384944,190344,48.0
1762447581.6038594,192048,48.0
1762447583.2600405,194112,49.0
1762447584.7986147,195984,49.0
1762447586.6918287,198288,49.0
1762447588.194766,200136,49.0
1762447589.0194933,201240,49.0
1762447590.257463,202752,49.0
1762447591.4053972,204144,49.0
1762447593.6146438,206832,49.0
1762447594.994237,208512,49.0
1762447597.247996,211272,49.0
1762447598.680451,213096,49.0
1762447600.8864596,215856,49.0
1762447602.6457949,218016,49.0
1762447604.6856878,220536,49.0
1762447606.156309,222360,49.0
1762447608.3503506,225072,49.0
1762447610.0598087,227184,49.0
1762447611.8651237,229560,49.0
1762447614.1846044,232416,49.0
1762447616.742219,235536,49.0
1762447619.1310236,238440,49.0
1762447621.460054,241656,49.0
1762447624.1616957,244896,49.0
1762447627.0008874,248208,51.0
1762447628.416485,249888,51.0
1762447630.0325882,251856,53.0
1762447632.0203075,254304,54.0
1762447633.4652486,256080,54.0
1762447635.0050333,257952,54.0
1762447636.9155328,260328,56.0
1762447638.1280448,262032,57.0
1762447639.5918815,264024,57.0
1762447641.738406,266880,57.0
1762447644.2850306,270216,57.0
1762447646.3473895,272760,57.0
1762447648.6041462,275640,59.0
1762447650.464732,277992,59.0
1762447653.6653118,281832,59.0
1762447656.5201228,285240,59.0
1762447659.1151059,288312,60.0
1762447662.1455157,291960,62.0
1762447664.082489,294336,63.0
1762447665.928842,296592,64.0
1762447668.1107807,299256,64.0
1762447670.6776648,302520,66.0
1762447672.7254877,305112,66.0
1762447674.5748587,307392,66.0
1762447677.0520506,310440,66.0
1762447678.9816759,312768,66.0
1762447680.9490092,315168,66.0
1762447683.77139,318600,66.0
1762447686.2004101,321552,66.0
1762447689.0574017,325032,66.0
1762447690.9488108,327288,66.0
1762447692.7532992,329448,66.0
1762447695.4317665,332688,66.0
1762447697.7022824,335496,66.0
1762447699.1185122,337248,66.0
1762447701.6364846,340392,66.0
1762447704.3785267,343824,66.0
1762447706.7201333,346752,66.0
1762447709.9316993,350736,66.0
1762447712.5592551,354000,66.0
1762447715.722187,357936,66.0
1762447720.542206,363912,67.0
1762447727.2054522,371976,68.0
1762447733.1720984,379224,70.0
1762447738.1328087,385248,74.0
1762447741.962744,389904,75.0
1762447746.21712,395136,77.0
1762447750.8544261,400776,79.0
1762447756.2260404,407352,80.0
1762447760.191284,412224,82.0
1762447762.6502037,415128,84.0
1762447767.4295819,420792,88.0
1762447772.1996107,426504,88.0
1762447779.7957385,435696,89.0
1762447782.825627,439392,93.0
1762447787.2884438,444984,98.0
1762447789.8814418,448536,99.0
1762447792.7113435,452136,101.0
1762447796.3787754,456816,101.0
1762447798.343319,459744,102.0
1762447801.4460406,464160,103.0
1762447803.1485298,466488,103.0
1762447805.965571,470064,103.0
1762447808.1870468,472800,103.0
1762447810.9799278,476256,103.0
1762447812.89462,478608,103.0
1762447815.1299806,481344,103.0
1762447817.0347838,483672,103.0
1762447819.0500002,486144,103.0
1762447821.3725517,488976,103.0
1762447823.766668,491904,103.0
1762447826.690915,495432,104.0
1762447829.1424344,498456,104.0
1762447832.6639395,502752,104.0
1762447836.1265905,506928,104.0
1762447842.1135795,514128,104.0
1762447844.389291,516888,104.0
1762447849.648899,523872,104.0
1762447852.9154608,527856,108.0
1762447855.9338408,531528,110.0
1762447860.1114006,536616,110.0
1762447863.1786058,540288,111.0
1762447865.990035,543648,111.0
1762447870.3509996,549480,112.0
1762447873.0068312,552696,112.0
1762447875.582194,556272,113.0
1762447877.8513565,559032,113.0
1762447881.7511356,563736,113.0
1762447883.2996533,565632,113.0
1762447887.0870273,570264,113.0
1762447888.0663497,571464,113.0
1762447891.7262056,576096,113.0
1762447895.1446462,580272,113.0
1762447898.3822358,584136,113.0
1762447902.2666414,588912,113.0
1762447905.1774492,592608,113.0
1762447910.3642018,599040,113.0
1762447921.478949,612408,117.0
1762447924.2200584,615696,122.0
1762447932.1149712,625056,128.0
1762447938.291424,632352,132.0
1762447945.1621552,640608,140.0
1762447954.7007391,651888,146.0
1762447960.6741629,659016,154.0
1762447963.2986605,662136,158.0
1762447971.0330348,671832,162.0
1762447978.4306486,681000,167.0
1762447982.4949944,686016,173.0
1762447988.6611645,693696,179.0
1762447994.3001485,700632,183.0
1762448001.9150903,709920,188.0
1762448010.2521842,720216,195.0
1762448017.859122,729840,204.0
1762448022.1348453,735384,209.0
1762448028.4963896,743328,214.0
