Wall time,Step,Value
1762447627.0008986,248208,1879.0
1762447628.4164968,249888,1889.0
1762447630.0326002,251856,1897.0
1762447632.0203187,254304,1906.0
1762447633.4652598,256080,1916.0
1762447635.0050442,257952,1926.0
1762447636.9155574,260328,1934.0
1762447638.1280527,262032,1943.0
1762447639.5918934,264024,1953.0
1762447641.7384176,266880,1963.0
1762447644.2850416,270216,1973.0
1762447646.3474007,272760,1983.0
1762447648.6041539,275640,1991.0
1762447650.464743,277992,2001.0
1762447653.665323,281832,2011.0
1762447656.520134,285240,2021.0
1762447659.115117,288312,2030.0
1762447662.1455274,291960,2038.0
1762447664.082504,294336,2047.0
1762447665.928853,296592,2056.0
1762447668.1107917,299256,2066.0
1762447670.677677,302520,2074.0
1762447672.725499,305112,2084.0
1762447674.57487,307392,2094.0
1762447677.0520625,310440,2104.0
1762447678.9816875,312768,2114.0
1762447680.9490201,315168,2124.0
1762447683.771401,318600,2134.0
1762447686.2004213,321552,2144.0
1762447689.0574126,325032,2154.0
1762447690.9488223,327288,2164.0
1762447692.7533104,329448,2174.0
1762447695.4317775,332688,2184.0
1762447697.7022946,335496,2194.0
1762447699.1185231,337248,2204.0
1762447701.6364956,340392,2214.0
1762447704.378538,343824,2224.0
1762447706.720144,346752,2234.0
1762447709.9317107,350736,2244.0
1762447712.5592663,354000,2254.0
1762447715.7221954,357936,2264.0
1762447720.542217,363912,2273.0
1762447727.2054634,371976,2282.0
1762447733.1721096,379224,2290.0
1762447738.1328197,385248,2296.0
1762447741.962755,389904,2305.0
1762447746.2171314,395136,2313.0
1762447750.8544376,400776,2321.0
1762447756.2260516,407352,2330.0
1762447760.1912916,412224,2338.0
1762447762.6502151,415128,2346.0
1762447767.429593,420792,2352.0
1762447772.1996224,426504,2362.0
1762447779.7957497,435696,2371.0
1762447782.8256383,439392,2377.0
1762447787.288452,444984,2382.0
1762447789.881453,448536,2391.0
1762447792.7113547,452136,2399.0
1762447796.3787866,456816,2409.0
1762447798.3433304,459744,2418.0
1762447801.4460516,464160,2427.0
1762447803.148542,466488,2437.0
1762447805.9655821,470064,2447.0
1762447808.1870582,472800,2457.0
1762447810.9799387,476256,2467.0
1762447812.8946314,478608,2477.0
1762447815.1299918,481344,2487.0
1762447817.0347962,483672,2497.0
1762447819.0500114,486144,2507.0
1762447821.3725634,488976,2517.0
1762447823.766679,491904,2527.0
1762447826.690926,495432,2536.0
1762447829.1424463,498456,2546.0
1762447832.6639512,502752,2556.0
1762447836.1266017,506928,2567.0
1762447842.1135902,514128,2576.0
1762447844.389302,516888,2586.0
1762447849.6489103,523872,2596.0
1762447852.915472,527856,2602.0
1762447855.9338522,531528,2610.0
1762447860.1114123,536616,2620.0
1762447863.1786168,540288,2629.0
1762447865.990046,543648,2639.0
1762447870.3510108,549480,2648.0
1762447873.0068388,552696,2658.0
1762447875.5822058,556272,2667.0
1762447877.8513675,559032,2677.0
1762447881.7511468,563736,2687.0
1762447883.2996645,565632,2697.0
1762447887.087039,570264,2707.0
1762447888.0663617,571464,2717.0
1762447891.726218,576096,2727.0
1762447895.1446574,580272,2737.0
1762447898.3822474,584136,2747.0
1762447902.266649,588912,2757.0
1762447905.1774614,592608,2767.0
1762447910.3642125,599040,2777.0
1762447921.47896,612408,2784.0
1762447924.2200692,615696,2788.0
1762447932.1149828,625056,2792.0
1762447938.2914352,632352,2798.0
1762447945.1621668,640608,2800.0
1762447954.7007506,651888,2804.0
1762447960.6741743,659016,2806.0
1762447963.2986724,662136,2812.0
1762447971.0330427,671832,2818.0
1762447978.4306595,681000,2823.0
1762447982.4950051,686016,2827.0
1762447988.6611762,693696,2831.0
1762447994.3001597,700632,2837.0
1762448001.915102,709920,2842.0
1762448010.2521951,720216,2845.0
1762448017.8591332,729840,2846.0
1762448022.1348534,735384,2851.0
1762448028.4964023,743328,2856.0
1762448036.9398284,753552,2862.0
1762448042.8486078,761352,2865.0
1762448048.5374498,768240,2871.0
1762448053.811967,774624,2875.0
1762448061.275157,784080,2880.0
1762448067.7128644,791856,2885.0
1762448073.5567286,798984,2887.0
1762448081.0196319,808080,2891.0
1762448088.012028,816480,2896.0
1762448097.6368058,828072,2897.0
1762448104.1104221,835800,2897.0
1762448111.0535088,844056,2901.0
1762448118.7555885,853296,2901.0
1762448127.4197805,863808,2901.0
1762448133.26675,870936,2904.0
1762448143.9873738,883800,2907.0
1762448147.7193925,888240,2911.0
1762448156.899175,899640,2913.0
1762448163.31082,907728,2918.0
1762448166.7398708,911880,2921.0
1762448171.9024975,918624,2929.0
1762448184.1102235,933600,2934.0
1762448188.1257641,938472,2937.0
1762448192.9565988,944352,2940.0
1762448199.570587,952776,2948.0
1762448203.5365753,957600,2955.0
1762448208.5395634,963744,2963.0
1762448215.5724046,972240,2971.0
1762448219.3420305,976800,2979.0
1762448223.4714699,981792,2987.0
1762448230.3946435,990144,2992.0
1762448236.1032703,997080,2997.0
