Wall time,Step,Value
1762446415.3790562,68784,1200.0
1762446417.671267,71592,1210.0
1762446419.8682914,74256,1220.0
1762446421.5694592,76368,1230.0
1762446424.2457213,79680,1240.0
1762446426.0422425,81840,1250.0
1762446429.652583,86256,1260.0
1762446431.620742,88680,1271.0
1762446433.3407059,90792,1280.0
1762446436.2313135,94368,1290.0
1762446439.325564,98160,1300.0
1762446441.9028044,101280,1310.0
1762446444.1388164,103920,1320.0
1762446447.5360498,107952,1330.0
1762446448.9184077,109608,1340.0
1762446451.7195005,112896,1350.0
1762446453.8054805,115440,1360.0
1762446457.2644167,119616,1370.0
1762446460.7661126,123888,1380.0
1762446464.2622168,128136,1390.0
1762446466.6439898,130992,1401.0
1762446470.4000432,135552,1410.0
1762446472.2111306,137712,1420.0
1762446474.0309992,139920,1430.0
1762446475.2991056,141456,1440.0
1762446478.326946,145128,1450.0
1762446479.9537823,147072,1460.0
1762446482.030427,149616,1470.0
1762446484.8724964,153072,1480.0
1762446486.451085,154968,1490.0
1762446488.5727456,157536,1500.0
1762446490.0654225,159432,1510.0
1762446492.010839,161856,1520.0
1762446493.7725015,164040,1530.0
1762446494.8920958,165432,1540.0
1762446496.7842734,167784,1550.0
1762446498.424599,169800,1561.0
1762446499.873081,171576,1570.0
1762446501.1928656,173208,1580.0
1762446503.0986085,175536,1590.0
1762446504.1550522,176856,1600.0
1762446505.8866158,178992,1610.0
1762446506.7862906,180048,1620.0
1762446508.266579,181800,1630.0
1762446509.9347928,183816,1640.0
1762446510.9467552,185040,1650.0
1762446512.5563436,186960,1660.0
1762446513.7977438,188448,1670.0
1762446515.194313,190128,1680.0
1762446516.5861409,191856,1690.0
1762446518.0166461,193584,1700.0
1762446519.4664981,195312,1710.0
1762446520.8729315,196992,1720.0
1762446521.8674333,198192,1730.0
1762446523.098321,199656,1740.0
1762446524.1993546,201000,1750.0
1762446525.4250584,202536,1760.0
1762446526.9478297,204480,1770.0
1762446527.7159998,205560,1780.0
1762446529.554831,208080,1790.0
1762446530.6135054,209544,1800.0
1762446532.1664991,211656,1810.0
1762446533.4005034,213360,1820.0
1762446534.40015,215064,1830.0
1762446535.316774,216576,1840.0
1762446536.394956,218472,1850.0
1762446537.3347244,220032,1860.0
1762446538.0585718,221232,1871.0
1762446538.948661,222744,1880.0
1762446540.0811222,224352,1891.0
1762446540.7708256,225408,1900.0
1762446541.621236,226704,1910.0
1762446542.6309571,228048,1920.0
1762446543.2593462,229008,1930.0
1762446544.207066,230304,1940.0
1762446545.0434937,231432,1950.0
1762446545.9164162,232488,1960.0
1762446546.777171,233520,1970.0
1762446547.505219,234408,1980.0
1762446548.3798988,235560,1990.0
1762446549.101405,236448,2000.0
1762446549.9339821,237528,2010.0
1762446550.4898314,238224,2020.0
1762446551.5837998,239592,2030.0
1762446552.2172241,240384,2040.0
1762446552.9858963,241320,2050.0
1762446553.73796,242256,2060.0
1762446554.3780017,243024,2070.0
1762446555.2897923,244152,2080.0
1762446556.3606539,245424,2090.0
1762446557.422983,246696,2100.0
1762446558.1573164,247560,2110.0
1762446558.915787,248592,2120.0
1762446559.8400967,249864,2130.0
1762446560.791935,251016,2141.0
1762446561.6497674,252072,2150.0
1762446562.9702635,253704,2161.0
1762446563.7114816,254592,2170.0
1762446564.874635,256008,2180.0
1762446565.9691257,257328,2190.0
1762446566.8350627,258408,2200.0
1762446567.9758568,259800,2210.0
1762446569.1931088,261408,2220.0
1762446570.5803773,263136,2230.0
1762446571.8208475,264648,2240.0
1762446573.4112184,266592,2250.0
1762446574.3645067,267768,2260.0
1762446575.7147894,269424,2271.0
1762446577.1076336,271056,2280.0
1762446578.332592,272544,2290.0
1762446579.7295947,274320,2300.0
1762446580.999295,275880,2310.0
1762446582.6775804,277944,2320.0
1762446584.4302485,280080,2330.0
1762446585.7048166,281736,2340.0
