Wall time,Step,Value
1762446421.569437,76368,0.0
1762446424.2456975,79680,0.0
1762446426.04222,81840,0.0
1762446429.6525598,86256,0.0
1762446431.6207192,88680,0.0
1762446433.340683,90792,0.0
1762446436.2312913,94368,0.0
1762446439.325541,98160,1.0
1762446441.9027824,101280,1.0
1762446444.1387937,103920,1.0
1762446447.5360277,107952,1.0
1762446448.9183843,109608,1.0
1762446451.7194788,112896,1.0
1762446453.8054655,115440,1.0
1762446457.2643917,119616,1.0
1762446460.7660904,123888,1.0
1762446464.2622013,128136,2.0
1762446466.6439667,130992,2.0
1762446470.3999715,135552,2.0
1762446472.211109,137712,2.0
1762446474.0309768,139920,2.0
1762446475.299083,141456,2.0
1762446478.326923,145128,2.0
1762446479.9537594,147072,2.0
1762446482.0304034,149616,2.0
1762446484.8724728,153072,2.0
1762446486.4510612,154968,2.0
1762446488.5727227,157536,2.0
1762446490.0654,159432,2.0
1762446492.0108168,161856,2.0
1762446493.7724779,164040,2.0
1762446494.8920724,165432,2.0
1762446496.7842507,167784,2.0
1762446498.4245706,169800,2.0
1762446499.8730586,171576,2.0
1762446501.1928425,173208,2.0
1762446503.0985856,175536,2.0
1762446504.15503,176856,2.0
1762446505.8865936,178992,2.0
1762446506.7862666,180048,2.0
1762446508.2665546,181800,2.0
1762446509.9347692,183816,2.0
1762446510.9467316,185040,2.0
1762446512.5563195,186960,2.0
1762446513.7977176,188448,2.0
1762446515.194289,190128,2.0
1762446516.5861158,191856,2.0
1762446518.016623,193584,2.0
1762446519.466474,195312,2.0
1762446520.8729084,196992,2.0
1762446521.8674095,198192,2.0
1762446523.0982976,199656,2.0
1762446524.1993322,201000,2.0
1762446525.4250357,202536,2.0
1762446526.9478078,204480,2.0
1762446527.7159774,205560,2.0
1762446529.5548084,208080,2.0
1762446530.6134827,209544,2.0
1762446532.1664758,211656,2.0
1762446533.4004803,213360,2.0
1762446534.400134,215064,2.0
1762446535.3167508,216576,2.0
1762446536.3949406,218472,2.0
1762446537.3347018,220032,2.0
1762446538.0585492,221232,3.0
1762446538.9486449,222744,3.0
1762446540.0810993,224352,3.0
1762446540.770803,225408,3.0
1762446541.62122,226704,3.0
1762446542.6309347,228048,3.0
1762446543.2593236,229008,3.0
1762446544.2070434,230304,4.0
1762446545.0434694,231432,4.0
1762446545.9163938,232488,4.0
1762446546.7771463,233520,4.0
1762446547.505196,234408,4.0
1762446548.379876,235560,4.0
1762446549.1013803,236448,4.0
1762446549.9339592,237528,4.0
1762446550.4898083,238224,4.0
1762446551.5837774,239592,4.0
1762446552.2172012,240384,4.0
1762446552.9858735,241320,4.0
1762446553.7379382,242256,4.0
1762446554.377978,243024,4.0
1762446555.2897692,244152,4.0
1762446556.3606198,245424,4.0
1762446557.4229593,246696,4.0
1762446558.1572905,247560,4.0
1762446558.915765,248592,4.0
1762446559.840073,249864,4.0
1762446560.7919116,251016,4.0
1762446561.649744,252072,4.0
1762446562.970236,253704,4.0
1762446563.711458,254592,4.0
1762446564.8746114,256008,4.0
1762446565.9691024,257328,4.0
1762446566.83504,258408,4.0
1762446567.975834,259800,4.0
1762446569.1930861,261408,4.0
1762446570.5803552,263136,4.0
1762446571.8208258,264648,4.0
1762446573.4111948,266592,4.0
1762446574.3644838,267768,4.0
1762446575.7147658,269424,4.0
1762446577.1076114,271056,4.0
1762446578.33257,272544,4.0
1762446579.729573,274320,4.0
1762446580.999272,275880,4.0
1762446582.6775575,277944,4.0
1762446584.4302244,280080,4.0
1762446585.7047937,281736,4.0
1762446587.637446,284160,4.0
1762446588.4939806,285216,4.0
1762446590.2642276,287424,4.0
1762446591.4592931,288912,4.0
1762446593.4558172,291360,4.0
1762446595.9029648,294312,4.0
1762446596.9937658,295632,4.0
1762446599.0375519,298176,4.0
1762446600.794635,300288,4.0
1762446602.4243152,302232,4.0
1762446604.3422136,304512,4.0
1762446606.4003222,306960,4.0
1762446607.9728234,308880,4.0
1762446610.0328486,311376,5.0
1762446611.3447907,312984,5.0
1762446613.0667849,315072,5.0
1762446614.568132,316872,5.0
1762446615.9493384,318528,5.0
1762446617.197162,320040,5.0
1762446618.3382654,321456,5.0
1762446619.1364465,322440,5.0
1762446620.1109362,323640,5.0
1762446621.7552752,325680,5.0
1762446622.4089386,326496,5.0
1762446623.696337,328080,5.0
1762446624.7979717,329448,5.0
1762446626.2365093,331224,5.0
1762446627.6336656,332952,5.0
1762446628.4528913,333960,5.0
1762446630.1877747,336096,5.0
1762446631.074197,337176,5.0
1762446632.156119,338496,5.0
1762446633.9762897,340656,5.0
1762446635.1394649,342072,5.0
1762446636.730254,344016,5.0
1762446638.1356559,345696,5.0
1762446639.1113174,346872,5.0
1762446641.0834153,349248,5.0
1762446641.8408988,350160,5.0
1762446643.7898185,352488,5.0
1762446644.406044,353232,5.0
1762446646.1049376,355320,5.0
1762446647.5136836,357024,5.0
1762446648.5112255,358224,5.0
1762446650.6976607,360816,5.0
1762446652.419641,362880,5.0
1762446654.3546975,365160,5.0
1762446655.7226672,366792,5.0
1762446657.4279103,368808,5.0
1762446658.7929137,370440,5.0
1762446660.418171,372384,5.0
1762446661.5689912,373752,5.0
1762446663.6194315,376200,5.0
1762446664.9079351,377736,5.0
1762446666.2179646,379296,5.0
1762446667.4202983,380736,5.0
1762446669.1008646,382728,5.0
1762446670.3105762,384120,5.0
1762446671.8048954,385944,5.0
1762446672.6630266,386976,5.0
1762446674.0658307,388632,5.0
1762446674.9369042,389664,5.0
1762446676.0522838,391008,5.0
1762446677.27206,392496,5.0
1762446678.0569184,393480,5.0
1762446679.3570838,395088,5.0
1762446680.071941,395952,5.0
1762446681.3818142,397560,5.0
1762446681.8684483,398184,5.0
1762446683.2177951,399864,5.0
1762446683.7187989,400488,5.0
1762446684.626769,401616,5.0
1762446685.473566,402672,5.0
1762446686.4269874,403824,5.0
1762446687.4698687,405072,5.0
1762446688.385614,406152,5.0
1762446689.106411,407016,5.0
1762446689.7884033,407904,5.0
1762446690.6374218,408912,5.0
1762446691.6556852,410112,5.0
1762446692.4692187,411096,5.0
1762446693.278743,412080,5.0
1762446693.9588547,412920,5.0
1762446694.9432986,414120,5.0
1762446695.8243213,415200,5.0
1762446696.925143,416496,5.0
1762446697.7965627,417528,5.0
1762446698.4425724,418320,5.0
1762446699.8011935,419976,5.0
1762446700.275262,420552,5.0
1762446701.545451,422112,5.0
1762446702.3294225,423072,5.0
1762446703.0917442,423984,5.0
1762446704.299377,425424,5.0
1762446705.0335493,426288,5.0
1762446705.8025067,427200,5.0
1762446707.1115837,428736,5.0
1762446707.7943037,429576,5.0
1762446708.9736066,430968,5.0
1762446709.7162995,431856,5.0
1762446710.4238846,432696,5.0
1762446711.5924919,434088,5.0
1762446712.3511763,435024,5.0
1762446713.6413655,436560,5.0
1762446714.2958145,437352,5.0
1762446715.2157865,438480,5.0
1762446716.0481935,439488,5.0
1762446716.7792213,440352,5.0
1762446717.9240034,441720,5.0
1762446718.73801,442680,5.0
1762446719.5825484,443688,5.0
1762446720.3322597,444576,5.0
1762446721.257698,445656,5.0
1762446722.0696926,446616,5.0
1762446723.0404818,447768,5.0
1762446723.9180672,448800,5.0
1762446724.9156065,450000,5.0
1762446725.5457275,450768,5.0
1762446726.0917556,451416,5.0
1762446727.1275892,452640,5.0
1762446727.5545318,453144,5.0
1762446728.6035106,454416,5.0
1762446729.2698755,455232,5.0
1762446730.1429908,456264,5.0
1762446730.677736,456888,5.0
1762446731.6175294,457992,5.0
1762446732.2446623,458736,5.0
1762446733.0393012,459672,5.0
1762446733.7452865,460512,5.0
1762446734.2097197,461064,5.0
1762446735.2118003,462240,5.0
1762446735.8199532,462960,5.0
1762446736.5809567,463872,5.0
1762446737.2661736,464688,5.0
1762446737.9067183,465456,5.0
1762446738.6675684,466368,5.0
1762446739.29377,467112,5.0
1762446739.8381407,467760,5.0
1762446740.7656372,468864,5.0
1762446741.3456674,469560,5.0
1762446742.0718613,470424,5.0
1762446742.6550338,471120,5.0
1762446743.216219,471792,5.0
1762446744.2273731,472992,5.0
1762446744.7909431,473688,5.0
1762446745.8150852,474960,5.0
1762446746.678744,476016,5.0
1762446747.5516217,477096,5.0
1762446748.1530478,477840,5.0
1762446749.4779413,479496,5.0
1762446750.3604207,480576,5.0
1762446751.2876863,481704,5.0
1762446751.9531438,482520,5.0
1762446753.3261476,484152,5.0
1762446754.6951985,485736,5.0
1762446755.898574,487152,5.0
1762446756.753403,488160,5.0
1762446757.8202753,489480,5.0
1762446759.0003166,490920,5.0
1762446759.8866708,492000,5.0
1762446760.776022,493080,5.0
1762446761.4690177,493920,5.0
1762446762.6677217,495360,5.0
1762446763.7357314,496632,5.0
1762446764.6350882,497712,5.0
1762446765.856446,499320,5.0
1762446766.2968516,499872,5.0
1762446767.585726,501408,5.0
1762446768.5469677,502560,5.0
1762446769.26268,503424,5.0
1762446770.4593031,504888,5.0
1762446771.618282,506328,5.0
1762446772.962552,507984,5.0
1762446773.7772348,508992,5.0
1762446774.7302384,510168,5.0
1762446775.598408,511248,5.0
1762446776.3136647,512136,5.0
1762446777.308508,513336,5.0
1762446778.229674,514440,5.0
1762446779.0727828,515448,5.0
1762446779.9575977,516504,5.0
1762446780.6887953,517368,5.0
1762446781.6575618,518520,5.0
1762446782.2208507,519192,5.0
1762446783.1476014,520296,5.0
1762446784.4506352,521856,5.0
1762446785.300983,522864,5.0
1762446787.2658613,525240,5.0
1762446789.4261448,527808,5.0
1762446791.4779227,530232,5.0
1762446793.7454045,532944,5.0
1762446796.3980777,536208,5.0
1762446798.3214893,538536,5.0
1762446800.7936783,541464,5.0
1762446802.1032166,543048,5.0
1762446803.4477398,544656,5.0
1762446805.2468376,546864,5.0
1762446806.5067084,548400,5.0
1762446808.708465,551064,5.0
1762446810.5099795,553224,5.0
1762446812.738613,555960,5.0
1762446813.9217067,557400,5.0
1762446816.3843436,560400,5.0
1762446818.2325819,562656,5.0
1762446820.1238344,564960,5.0
1762446822.9999712,568464,5.0
1762446824.0452974,569736,5.0
1762446826.0475361,572184,5.0
1762446828.6264944,575328,5.0
1762446829.7269719,576672,5.0
1762446832.2660656,579720,5.0
1762446833.9348583,581736,5.0
1762446836.4643025,584760,5.0
1762446837.811107,586392,5.0
1762446840.7466302,589944,5.0
1762446842.1638203,591648,5.0
1762446844.6161246,594672,5.0
1762446846.7308166,597264,5.0
1762446849.7030873,600864,5.0
1762446851.1573164,602592,5.0
1762446852.4064472,604080,5.0
1762446853.6354713,605520,5.0
1762446854.4495573,606480,5.0
1762446856.0659242,608424,5.0
1762446857.086216,609648,5.0
1762446858.119548,610896,5.0
1762446859.1967173,612168,5.0
1762446860.6140518,613872,5.0
1762446861.3155599,614736,5.0
1762446862.635565,616368,5.0
1762446863.4734197,617400,5.0
1762446864.3072178,618432,5.0
1762446865.2285132,619560,5.0
1762446865.9871259,620496,5.0
1762446867.4355588,622272,5.0
1762446867.7258348,622632,5.0
1762446869.1614742,624408,5.0
1762446869.5809433,624912,5.0
1762446870.778461,626352,5.0
1762446871.157381,626808,5.0
1762446872.2955372,628176,5.0
1762446872.7243273,628704,5.0
1762446873.6372755,629808,5.0
1762446874.3341765,630648,5.0
1762446874.997001,631440,5.0
1762446876.0298417,632688,5.0
1762446876.493453,633240,5.0
1762446877.4125245,634344,5.0
1762446878.0035274,635064,5.0
1762446878.8741896,636096,5.0
1762446879.5671294,636912,5.0
1762446880.3020256,637800,5.0
1762446881.280748,638976,5.0
1762446881.944268,639792,5.0
1762446882.5956059,640584,5.0
1762446883.3939595,641544,5.0
1762446884.4342856,642792,5.0
1762446884.9850488,643440,5.0
1762446885.889583,644520,5.0
1762446886.54117,645312,5.0
1762446887.2789576,646200,5.0
1762446888.2453992,647376,5.0
1762446888.818787,648072,5.0
1762446889.643915,649056,5.0
1762446890.5674498,650160,5.0
1762446891.1945267,650952,5.0
1762446892.022819,652032,5.0
1762446892.598735,652680,5.0
1762446893.400257,653640,5.0
1762446894.492162,654936,5.0
1762446895.157907,655728,5.0
1762446896.2149,657000,5.0
1762446896.9152188,657864,5.0
1762446897.28592,658296,5.0
1762446898.437101,659664,5.0
1762446899.0571759,660408,5.0
1762446900.0376697,661584,5.0
1762446900.7229075,662400,5.0
1762446901.7663698,663624,5.0
1762446902.451513,664464,5.0
1762446903.01891,665160,5.0
1762446903.843155,666168,5.0
1762446904.573959,667032,5.0
1762446905.5011282,668136,5.0
1762446906.2293532,669024,5.0
1762446907.2507453,670272,5.0
1762446907.6047733,670704,5.0
1762446908.535818,671832,5.0
1762446909.3011436,672744,5.0
1762446909.7659514,673296,5.0
1762446910.9393554,674688,5.0
1762446911.460152,675312,5.0
1762446912.388411,676536,5.0
1762446912.9587498,677328,5.0
1762446913.6263807,678240,5.0
1762446914.580714,679416,5.0
1762446915.1111724,680064,5.0
1762446916.3889372,681624,5.0
1762446916.9686022,682320,5.0
1762446918.2788038,683904,5.0
1762446918.7067866,684432,5.0
1762446920.0335007,686040,5.0
1762446920.6806335,686832,5.0
1762446921.7094326,688080,5.0
1762446922.5907912,689448,5.0
1762446923.4241378,690624,5.0
1762446924.2068038,691584,5.0
1762446925.294847,692904,5.0
1762446926.4933176,694368,5.0
1762446927.9315498,696120,5.0
1762446929.054277,697488,5.0
1762446930.7614236,699504,5.0
1762446932.0273123,701016,5.0
1762446933.3324106,702552,5.0
1762446934.938981,704496,5.0
1762446936.8660872,706848,5.0
1762446938.3254192,708624,5.0
1762446939.321031,709824,5.0
1762446940.4624329,711216,5.0
1762446942.206343,713328,5.0
1762446943.4599576,714816,5.0
1762446944.8414528,716472,5.0
1762446946.008114,717888,5.0
1762446948.116054,720456,5.0
1762446949.7323365,722400,5.0
1762446951.5075948,724560,5.0
1762446953.4887695,726936,5.0
1762446954.4025261,728064,5.0
1762446956.1296453,730152,5.0
1762446957.446642,731760,5.0
1762446959.835763,734688,5.0
1762446961.4546843,736680,5.0
1762446964.7421286,740616,5.0
1762446966.8703344,743160,6.0
1762446969.103485,745848,6.0
1762446972.0490162,749352,6.0
1762446974.28107,752088,6.0
1762446977.4851902,755976,7.0
1762446979.5012722,758448,8.0
1762446981.9395595,761832,9.0
1762446984.4595559,764976,9.0
1762446986.763784,768024,9.0
1762446988.4588947,770088,9.0
1762446990.6361103,772776,10.0
1762446993.086635,775752,10.0
1762446994.2704468,777192,10.0
1762446996.5478854,779976,10.0
1762446998.3335783,782208,10.0
1762446999.8701699,784272,10.0
1762447002.0906606,787008,10.0
1762447003.8855798,789192,11.0
1762447005.721107,791424,11.0
1762447007.1641483,793176,11.0
1762447008.822421,795192,11.0
1762447009.6509192,796176,11.0
1762447011.1587694,798024,11.0
1762447011.8990533,799080,11.0
1762447013.276295,801000,11.0
1762447013.9665778,802056,11.0
1762447015.3523393,803952,11.0
1762447016.0658467,804960,11.0
1762447017.3665998,806664,11.0
1762447017.9594991,807384,12.0
1762447019.0918198,808752,12.0
1762447020.1664178,810024,12.0
1762447021.3639774,811608,12.0
1762447022.5301213,813192,12.0
1762447023.4191866,814488,12.0
1762447024.5029845,816048,12.0
1762447025.8476987,817824,12.0
1762447026.4460392,818664,12.0
1762447027.9593885,820584,12.0
1762447029.132564,822000,12.0
1762447030.3114705,823416,12.0
1762447031.2948143,824592,12.0
1762447032.5472767,826152,12.0
1762447033.663574,827520,12.0
1762447034.581405,828696,12.0
1762447035.8988721,830400,12.0
1762447037.2183006,832008,12.0
1762447038.6554675,833760,12.0
1762447040.4218779,835920,12.0
1762447041.5028093,837240,13.0
1762447042.463125,838416,13.0
1762447043.685679,839904,13.0
1762447045.1464782,841680,13.0
1762447046.14475,842976,13.0
1762447047.5174816,844728,13.0
1762447048.7894688,846288,13.0
1762447050.2131379,848040,13.0
1762447051.4819043,849576,13.0
1762447052.9888647,851424,13.0
1762447053.849562,852480,13.0
1762447055.5711837,854568,13.0
1762447058.6004188,858264,13.0
1762447060.630722,860712,13.0
1762447063.6030145,864288,13.0
1762447067.882549,869448,13.0
1762447070.679514,872784,13.0
1762447073.5852945,876312,13.0
1762447076.1206532,879384,14.0
1762447079.0627182,882888,15.0
1762447081.4403257,885672,15.0
1762447084.2143004,888960,16.0
1762447087.3410895,892656,16.0
1762447089.306164,894984,16.0
1762447091.5928452,897696,16.0
1762447093.9509404,900504,16.0
1762447097.0469787,904224,17.0
1762447100.3943956,908232,17.0
1762447103.1711624,911568,17.0
1762447106.9208128,916128,17.0
1762447112.0580044,922392,18.0
1762447114.0375173,924912,18.0
1762447116.15753,927456,18.0
1762447118.8936756,930744,18.0
1762447122.756422,935520,18.0
1762447125.1801705,938448,18.0
1762447130.6806157,945216,18.0
1762447135.45508,951072,19.0
1762447139.125337,955536,19.0
1762447143.2783763,960624,20.0
1762447145.6465983,963528,20.0
1762447149.398069,968136,20.0
1762447153.826313,973440,21.0
1762447155.8871193,975912,21.0
1762447160.4453077,981456,21.0
1762447163.5170753,985152,22.0
1762447168.596879,991200,24.0
1762447173.3584983,996936,24.0
