Wall time,Step,Value
1762447635.0050552,257952,1980.0
1762447636.915584,260328,1990.0
1762447638.1280603,262032,2000.0
1762447639.5919044,264024,2010.0
1762447641.7384284,266880,2020.0
1762447644.2850537,270216,2030.0
1762447646.3474119,272760,2040.0
1762447648.6041617,275640,2050.0
1762447650.464754,277992,2060.0
1762447653.665334,281832,2070.0
1762447656.5201447,285240,2080.0
1762447659.1151278,288312,2090.0
1762447662.1455379,291960,2100.0
1762447664.0825162,294336,2110.0
1762447665.928864,296592,2120.0
1762447668.1108031,299256,2130.0
1762447670.6776884,302520,2140.0
1762447672.7255096,305112,2150.0
1762447674.5748808,307392,2160.0
1762447677.0520737,310440,2170.0
1762447678.9816992,312768,2180.0
1762447680.9490309,315168,2190.0
1762447683.7714121,318600,2200.0
1762447686.200432,321552,2210.0
1762447689.0574236,325032,2220.0
1762447690.9488337,327288,2230.0
1762447692.7533214,329448,2240.0
1762447695.4317884,332688,2250.0
1762447697.702306,335496,2260.0
1762447699.1185338,337248,2270.0
1762447701.6365066,340392,2280.0
1762447704.378549,343824,2290.0
1762447706.7201555,346752,2300.0
1762447709.9317217,350736,2310.0
1762447712.559277,354000,2320.0
1762447715.7222033,357936,2330.0
1762447720.542228,363912,2340.0
1762447727.2054744,371976,2350.0
1762447733.1721203,379224,2360.0
1762447738.1328304,385248,2370.0
1762447741.962766,389904,2380.0
1762447746.217142,395136,2390.0
1762447750.8544486,400776,2400.0
1762447756.2260623,407352,2410.0
1762447760.191299,412224,2420.0
1762447762.650226,415128,2430.0
1762447767.4296043,420792,2440.0
1762447772.1996338,426504,2450.0
1762447779.7957606,435696,2460.0
1762447782.8256497,439392,2470.0
1762447787.2884595,444984,2480.0
1762447789.8814638,448536,2490.0
1762447792.7113657,452136,2500.0
1762447796.3787978,456816,2510.0
1762447798.343341,459744,2520.0
1762447801.4460626,464160,2530.0
1762447803.1485534,466488,2540.0
1762447805.9655936,470064,2550.0
1762447808.18707,472800,2560.0
1762447810.9799497,476256,2570.0
1762447812.8946419,478608,2580.0
1762447815.1300023,481344,2590.0
1762447817.034808,483672,2600.0
1762447819.0500224,486144,2610.0
1762447821.372575,488976,2620.0
1762447823.76669,491904,2630.0
1762447826.6909368,495432,2640.0
1762447829.1424572,498456,2650.0
1762447832.663962,502752,2660.0
1762447836.1266127,506928,2671.0
1762447842.1136014,514128,2680.0
1762447844.3893127,516888,2690.0
1762447849.6489213,523872,2700.0
1762447852.915483,527856,2710.0
1762447855.9338634,531528,2720.0
1762447860.111423,536616,2730.0
1762447863.1786277,540288,2740.0
1762447865.9900572,543648,2750.0
1762447870.351022,549480,2760.0
1762447873.0068462,552696,2770.0
1762447875.5822167,556272,2780.0
1762447877.8513782,559032,2790.0
1762447881.7511582,563736,2800.0
1762447883.2996752,565632,2810.0
1762447887.08705,570264,2820.0
1762447888.0663726,571464,2830.0
1762447891.726229,576096,2840.0
1762447895.1446688,580272,2850.0
1762447898.3822584,584136,2860.0
1762447902.2666564,588912,2870.0
1762447905.1774728,592608,2880.0
1762447910.3642232,599040,2890.0
1762447921.4789712,612408,2901.0
1762447924.2200801,615696,2910.0
1762447932.1149938,625056,2920.0
1762447938.291446,632352,2930.0
1762447945.1621776,640608,2940.0
1762447954.7007618,651888,2950.0
1762447960.674185,659016,2960.0
1762447963.2986834,662136,2970.0
1762447971.0330498,671832,2980.0
1762447978.4306703,681000,2990.0
1762447982.4950159,686016,3000.0
1762447988.6611874,693696,3010.0
1762447994.3001707,700632,3020.0
1762448001.915113,709920,3030.0
1762448010.252206,720216,3040.0
1762448017.8591442,729840,3050.0
1762448022.1348608,735384,3060.0
1762448028.4964142,743328,3070.0
1762448036.9398391,753552,3080.0
1762448042.8486364,761352,3090.0
1762448048.537461,768240,3100.0
1762448053.8119776,774624,3110.0
1762448061.275168,784080,3120.0
1762448067.7128763,791856,3130.0
1762448073.5567396,798984,3140.0
1762448081.019643,808080,3150.0
1762448088.0120392,816480,3160.0
1762448097.636817,828072,3170.0
1762448104.1104336,835800,3180.0
1762448111.0535223,844056,3190.0
1762448118.755599,853296,3200.0
1762448127.4197917,863808,3210.0
1762448133.266761,870936,3220.0
1762448143.9873853,883800,3230.0
1762448147.7194035,888240,3240.0
1762448156.8991861,899640,3250.0
1762448163.310831,907728,3260.0
1762448166.7398818,911880,3270.0
1762448171.9025087,918624,3280.0
1762448184.110235,933600,3290.0
1762448188.1257753,938472,3300.0
1762448192.9566097,944352,3310.0
1762448199.570598,952776,3320.0
1762448203.536586,957600,3330.0
1762448208.5395744,963744,3340.0
1762448215.5724158,972240,3350.0
1762448219.342041,976800,3360.0
1762448223.4714816,981792,3370.0
1762448230.394655,990144,3380.0
1762448236.1032815,997080,3390.0
